index,season_year,gamekey,playid,yardline_int,left_to_right,x_long_snapper,y_long_snapper,x_punt_returner,y_punt_returner
60485,2017,433,248,42,True,51.7599983215332,30.100000381469698,99.2099990844726,33.5900001525879
60507,2017,468,1678,31,True,40.279998779296896,29.9200000762939,94.77999877929692,23.7700004577637
60529,2017,468,1804,26,False,84.6500015258789,28.8600006103516,38.9199981689453,28.559999465942397
60551,2017,433,463,45,False,55.9099998474121,30.010000228881804,17.9699993133545,30.0400009155273
60573,2017,433,554,26,True,36.3400001525879,23.969999313354503,84.5400009155273,24.149999618530302
60595,2017,418,2327,21,False,89.6699981689453,23.6700000762939,38.3899993896484,24.239999771118196
60617,2017,483,1151,27,False,83.9300003051758,23.8700008392334,37.4000015258789,28.5200004577637
60639,2017,418,2236,48,True,57.8199996948242,23.6599998474121,102.779998779297,24.6599998474121
60661,2017,418,2532,44,True,65.58999633789061,29.6800003051758,102.62000274658199,33.3400001525879
60683,2017,483,1249,45,True,53.959999084472706,23.690000534057603,101.709999084473,27.649999618530302
60705,2017,435,3639,28,False,82.4499969482422,29.6100006103516,30.2099990844727,22.7299995422363
60727,2017,463,981,26,True,35.22999954223629,25.239999771118196,89.0500030517578,29.3299999237061
60749,2017,463,1900,26,False,84.88999938964841,30.010000228881804,31.600000381469698,28.649999618530302
60771,2017,463,2916,42,True,67.44000244140621,23.5499992370606,102.41999816894501,26.6100006103516
60793,2017,463,3542,33,True,75.4199981689453,29.6599998474121,101.23999786376999,30.510000228881804
60815,2017,435,3300,46,True,63.220001220703104,25.8600006103516,104.08000183105499,26.9500007629394
60837,2017,468,2011,46,True,56.279998779296896,29.7900009155273,119.279998779297,28.059999465942397
60859,2017,422,164,28,False,82.3199996948242,29.9200000762939,36.8899993896484,26.059999465942397
60881,2017,433,1827,11,True,19.9699993133545,30.059999465942397,67.2099990844727,27.719999313354503
60903,2017,422,347,35,True,44.040000915527294,29.8600006103516,87.8899993896485,29.4300003051758
60925,2017,481,1720,21,True,30.440000534057603,29.469999313354503,78.5,33.5699996948242
60947,2017,429,1305,44,False,66.84999847412111,26.940000534057603,19.9699993133545,28.8600006103516
60969,2017,432,1239,29,True,37.939998626709,26.0499992370606,90.30999755859379,26.559999465942397
60991,2017,422,776,22,True,30.9599990844727,23.649999618530302,77.1500015258789,21.780000686645497
61013,2017,432,1322,26,False,84.63999938964851,25.719999313354503,34.939998626709,29.010000228881804
61035,2017,417,2282,23,False,87.72000122070308,29.690000534057603,41.8699989318848,33.8600006103516
61057,2017,468,2196,12,False,98.6999969482422,23.739999771118196,56.0099983215332,25.850000381469698
61079,2017,453,3578,24,False,86.4599990844727,23.7900009155273,35.0999984741211,30.5
61101,2017,417,2632,18,False,92.6999969482422,23.6100006103516,45.029998779296896,29.5900001525879
61123,2017,483,1627,35,True,44.2599983215332,29.780000686645497,95.3899993896484,32.4500007629394
61145,2017,489,645,32,False,77.9100036621094,29.719999313354503,29.219999313354503,30.4300003051758
61167,2017,489,555,22,True,30.9500007629394,29.7700004577637,81.9599990844727,28.2099990844727
61189,2017,482,4234,36,True,45.470001220703104,23.719999313354503,88.7300033569336,23.3299999237061
61211,2017,453,3683,30,True,39.2400016784668,23.899999618530302,88.4599990844727,23.100000381469698
61233,2017,417,2052,38,False,72.38999938964841,29.7299995422363,27.149999618530302,34.2900009155273
61255,2017,457,3406,41,True,50.4099998474121,29.8600006103516,97.1399993896484,30.280000686645497
61277,2017,457,1946,39,True,70.620002746582,29.9500007629394,102.69000244140601,31.1200008392334
61299,2017,478,506,48,False,58.3899993896484,29.8299999237061,19.9300003051758,28.3899993896484
61321,2017,457,3512,19,False,91.7300033569336,29.8199996948242,41.1500015258789,30.559999465942397
61343,2017,478,908,42,True,67.4300003051758,27.1200008392334,99.9000015258789,26.780000686645497
61365,2017,478,1018,19,False,91.37999725341801,23.6399993896484,45.1800003051758,24.190000534057603
61387,2017,478,2766,42,True,67.4599990844727,29.8899993896484,102.470001220703,30.7700004577637
61409,2017,476,1115,47,True,62.0200004577637,23.9300003051758,100.290000915527,26.1399993896484
61431,2017,483,1802,24,True,33.259998321533196,23.649999618530302,85.6699981689453,29.5799999237061
61453,2017,489,1449,32,True,41.040000915527294,28.2000007629394,87.12000274658199,31.440000534057603
61475,2017,478,2340,25,False,85.5999984741211,23.7900009155273,39.7400016784668,23.9200000762939
61497,2017,476,1278,31,False,79.6999969482422,26.9300003051758,32.689998626709,30.760000228881804
61519,2017,478,3054,19,True,28.3899993896484,23.6800003051758,72.5500030517578,23.940000534057603
61541,2017,482,4565,32,True,41.680000305175795,23.690000534057603,88.4800033569336,19.75
61563,2017,482,4378,41,False,69.8899993896484,23.7299995422363,19.8099994659424,22.149999618530302
61585,2017,476,1504,37,True,46.2000007629395,23.7700004577637,95.41000366210942,23.4500007629394
61607,2017,489,1800,23,True,32.0,29.8700008392334,85.80999755859379,30.3400001525879
61629,2017,482,5018,7,False,104.08999633789101,28.0200004577637,50.869998931884794,25.5499992370606
61651,2017,482,4892,50,True,59.720001220703104,26.1100006103516,100.66000366210899,25.809999465942397
61673,2017,482,5178,39,True,70.5899963378906,29.6700000762939,100.23000335693399,28.6299991607666
61695,2017,475,3430,30,False,80.3000030517578,29.8600006103516,36.22999954223629,25.399999618530302
61717,2017,472,182,29,True,38.5999984741211,24.0799999237061,85.120002746582,26.8400001525879
61739,2017,468,2653,42,False,68.5500030517578,23.760000228881804,21.5699996948242,23.6299991607666
61761,2017,467,1070,26,True,35.2999992370605,23.9300003051758,88.3899993896484,21.5900001525879
61783,2017,467,1170,10,False,100.91999816894501,26.6399993896484,44.8600006103516,27.3600006103516
61805,2017,466,1418,17,True,26.2000007629394,23.7999992370606,69.41000366210939,22.5200004577637
61827,2017,489,2330,44,False,66.3899993896484,23.600000381469698,19.7099990844727,28.0900001525879
61849,2017,489,3162,38,True,47.2700004577637,27.3299999237061,98.7900009155273,26.2000007629394
61871,2017,480,605,3,False,107.889999389648,29.739999771118196,55.3499984741211,29.8799991607666
61893,2017,480,488,49,True,58.2999992370605,23.9200000762939,101.05999755859399,24.309999465942397
61915,2017,489,2441,28,True,36.970001220703104,23.6700000762939,86.3199996948242,26.739999771118196
61937,2017,470,136,19,True,28.4200000762939,23.5799999237061,82.4499969482422,20.4599990844727
61959,2017,472,1895,41,True,49.970001220703104,24.030000686645497,99.27999877929692,23.559999465942397
61981,2017,469,1319,10,True,18.75,29.5200004577637,70.5100021362305,31.530000686645497
62002,2017,433,1675,45,False,55.6599998474121,24.1599998474121,20.2099990844727,23.1200008392334
62024,2017,472,722,16,False,94.30999755859379,23.9500007629394,43.7400016784668,27.5699996948242
62046,2017,472,640,49,True,58.720001220703104,29.780000686645497,102.0,30.4599990844727
62068,2017,479,127,36,True,45.0,29.9500007629394,89.6999969482422,26.969999313354503
62090,2017,469,1502,38,False,48.2000007629395,23.440000534057603,20.3600006103516,24.469999313354503
62109,2017,469,1586,3,True,11.359999656677198,27.1800003051758,59.1599998474121,26.9799995422363
62130,2017,472,1130,29,False,81.88999938964851,29.9599990844727,29.690000534057603,31.2900009155273
62152,2017,479,406,48,False,58.880001068115206,29.8400001525879,19.9300003051758,29.739999771118196
62174,2017,469,1709,36,False,46.7299995422363,23.4200000762939,19.2600002288818,23.7999992370606
62195,2017,469,2470,15,True,23.9200000762939,26.9500007629394,71.7900009155273,29.7099990844727
62217,2017,469,1936,24,False,85.9000015258789,29.5,43.8400001525879,29.3799991607666
62238,2017,466,470,34,False,77.0699996948242,29.8799991607666,33.3499984741211,30.2999992370606
62260,2017,470,554,35,True,44.9000015258789,26.6700000762939,94.8199996948242,24.6700000762939
62282,2017,466,558,24,True,33.3499984741211,23.6700000762939,80.7600021362305,31.899999618530302
62304,2017,469,3747,13,False,97.2300033569336,26.3199996948242,50.8400001525879,26.489999771118196
62326,2017,467,1345,48,True,57.220001220703104,24.0900001525879,102.01000213623001,22.2099990844727
62348,2017,468,2734,1,True,10.3599996566772,25.1299991607666,65.27999877929689,27.1299991607666
62370,2017,467,1477,35,False,75.75,29.8700008392334,24.9099998474121,28.2299995422363
62392,2017,469,1235,47,False,63.220001220703104,23.510000228881804,19.5699996948242,23.350000381469698
62413,2017,477,2821,34,True,43.130001068115206,29.489999771118196,92.41000366210942,41.5099983215332
62435,2017,469,1825,27,True,36.25,23.5400009155273,88.3300018310547,24.3299999237061
62456,2017,470,746,24,True,33.5699996948242,23.559999465942397,89.8300018310547,20.229999542236303
62478,2017,470,791,14,True,23.4799995422363,23.4099998474121,76.4700012207031,21.2999992370605
62500,2017,468,2889,47,False,58.2599983215332,29.8299999237061,20.4400005340576,29.6299991607666
62522,2017,469,521,47,True,61.9000015258789,23.739999771118196,100.389999389648,26.260000228881804
62543,2017,477,2910,17,False,93.4800033569336,29.6299991607666,43.689998626709006,29.309999465942397
62566,2017,454,3134,13,False,97.87999725341801,30.0200004577637,53.66999816894529,31.100000381469698
62588,2017,469,607,19,False,90.7099990844726,23.719999313354503,34.4500007629394,22.4300003051758
62609,2017,417,2162,28,True,37.220001220703104,29.7000007629394,90.9800033569336,33.2099990844727
62631,2017,468,2973,9,True,17.6800003051758,29.809999465942397,65.0800018310547,28.0900001525879
62653,2017,417,2462,37,True,46.3400001525879,27.3400001525879,95.16000366210942,24.489999771118196
62674,2017,470,1475,34,False,76.5199966430664,29.530000686645497,24.260000228881804,31.3199996948242
62696,2017,423,3584,12,True,21.1200008392334,29.9099998474121,73.38999938964851,31.8600006103516
62718,2017,470,1559,27,True,36.3699989318848,27.600000381469698,91.2300033569336,26.649999618530302
62740,2017,470,1346,44,True,53.6100006103516,29.6200008392334,100.98000335693399,25.9599990844727
62762,2017,423,3333,10,True,19.1800003051758,23.5799999237061,75.0999984741211,21.9799995422363
62785,2017,429,701,14,False,96.30999755859379,23.5699996948242,50.779998779296896,25.0200004577637
62807,2017,470,1648,30,False,80.4300003051758,23.8899993896484,23.4599990844727,21.5900001525879
62829,2017,418,3488,31,False,79.6500015258789,23.5799999237061,35.1199989318848,29.4799995422363
62851,2017,469,3662,32,True,40.72999954223629,29.4500007629394,86.58999633789058,29.260000228881804
62873,2017,477,4165,19,True,28.440000534057603,26.260000228881804,78.44000244140621,31.2900009155273
62895,2017,489,3681,18,True,26.969999313354503,29.7900009155273,77.9899978637695,23.0699996948242
62917,2017,477,3770,32,True,41.310001373291,23.4099998474121,90.2900009155273,29.4799995422363
62939,2017,457,3908,23,False,87.75,29.8199996948242,36.5900001525879,31.4500007629394
62961,2017,457,4011,36,True,45.5499992370605,26.7700004577637,93.08999633789058,26.2900009155273
62983,2017,457,4161,4,False,106.87000274658199,23.7900009155273,57.4500007629395,23.190000534057603
63005,2017,457,4352,23,False,87.77999877929692,29.719999313354503,38.2400016784668,30.3400001525879
63027,2017,457,4240,29,True,38.3699989318848,24.760000228881804,85.2200012207031,25.2999992370606
63049,2017,429,1651,28,False,82.5400009155273,23.760000228881804,34.8400001525879,25.239999771118196
63071,2017,432,2531,35,True,44.1800003051758,23.8899993896484,94.51000213623051,23.8899993896484
63093,2017,433,1864,6,True,15.1700000762939,29.9200000762939,64.98000335693361,27.8299999237061
63115,2017,457,4489,12,True,21.409999847412102,29.969999313354503,69.6699981689453,25.9200000762939
63137,2017,468,3352,17,False,93.55999755859379,29.8600006103516,41.7599983215332,31.399999618530302
63159,2017,479,538,23,True,31.9500007629394,25.9300003051758,87.9300003051758,15.539999961853
63181,2017,402,3287,13,True,22.0400009155273,27.010000228881804,70.9000015258789,29.7900009155273
63203,2017,420,3070,40,False,70.5299987792969,23.7000007629394,24.8299999237061,23.7700004577637
63225,2017,479,704,42,False,68.5699996948242,23.8899993896484,20.270000457763697,27.0900001525879
63247,2017,471,120,30,False,80.6999969482422,27.0400009155273,29.780000686645497,31.780000686645497
63269,2017,479,823,10,True,18.9500007629395,23.9200000762939,76.36000061035149,17.0400009155273
63270,2017,479,823,10,True,18.9500007629395,23.9200000762939,76.620002746582,33.2000007629394
63313,2017,429,1752,45,True,54.2000007629395,29.8600006103516,101.25,29.9300003051758
63335,2017,432,3116,42,False,68.59999847412111,23.9599990844727,23.1599998474121,27.649999618530302
63357,2017,435,3773,42,True,51.560001373290994,23.940000534057603,95.8899993896484,24.530000686645497
63379,2017,435,4089,47,False,63.7700004577637,29.239999771118196,19.8799991607666,26.1299991607666
63401,2017,450,3285,20,True,29.600000381469698,29.690000534057603,74.7600021362305,28.8899993896484
63424,2017,450,875,36,False,73.9599990844727,29.850000381469698,30.059999465942397,30.690000534057603
63446,2017,479,1291,29,True,37.680000305175795,30.059999465942397,88.3000030517578,28.8799991607666
63468,2017,479,1595,24,False,86.7300033569336,30.010000228881804,34.1300010681152,35.8300018310547
63469,2017,479,1595,24,False,86.7300033569336,30.010000228881804,35.7999992370605,22.6100006103516
63512,2017,400,550,33,True,42.319999694824205,29.7999992370606,89.7699966430664,33.1599998474121
63533,2017,400,703,44,False,66.76999664306639,23.7099990844727,20.4200000762939,23.2999992370606
63555,2017,400,2552,25,True,34.6399993896484,29.7000007629394,83.0500030517578,33.220001220703104
63577,2017,400,2452,36,False,74.8300018310547,23.9200000762939,25.7299995422363,22.7700004577637
63599,2017,400,3585,39,False,71.9100036621094,27.690000534057603,24.4099998474121,31.0799999237061
63621,2017,400,3925,25,True,34.740001678466804,29.760000228881804,85.2200012207031,30.1800003051758
63643,2017,400,3678,9,True,18.5699996948242,29.8199996948242,70.4599990844727,30.1700000762939
63665,2017,400,4069,44,False,66.7600021362305,29.3299999237061,20.2099990844727,31.0200004577637
63687,2017,422,1435,45,False,65.6699981689453,27.9200000762939,20.6399993896484,32.4799995422363
63709,2017,422,1345,27,True,36.439998626709,23.8799991607666,82.2799987792969,28.5900001525879
63731,2017,400,4325,27,True,36.5499992370605,23.6100006103516,85.3199996948242,25.5900001525879
63753,2017,481,2969,41,False,69.5800018310547,26.600000381469698,24.600000381469698,23.030000686645497
63775,2017,446,3961,35,False,75.5999984741211,29.760000228881804,27.440000534057603,30.4500007629394
63797,2017,456,2625,40,True,49.369998931884794,26.0400009155273,98.0800018310547,22.969999313354503
63819,2017,479,1710,26,True,35.5900001525879,24.0699996948242,88.19000244140621,26.600000381469698
63841,2017,456,3344,41,False,51.119998931884794,23.5799999237061,19.7099990844727,21.0599994659424
63863,2017,450,2965,45,False,65.40000152587889,29.8600006103516,20.409999847412102,30.7000007629394
63885,2017,463,3950,28,True,37.310001373291,23.9799995422363,90.44000244140621,25.899999618530302
63907,2017,456,3444,29,True,38.6100006103516,29.5699996948242,83.9599990844727,32.8499984741211
63929,2017,456,4327,43,False,53.619998931884794,23.469999313354503,18.4899997711182,17.909999847412102
63951,2017,456,4142,46,False,64.620002746582,23.4099998474121,21.510000228881804,23.6299991607666
63973,2017,456,4228,10,True,19.6200008392334,24.7099990844727,69.8899993896484,30.2999992370606
63995,2017,456,4521,25,True,34.1599998474121,23.5,82.4899978637695,31.100000381469698
64017,2017,456,4655,2,False,108.55999755859399,23.6700000762939,60.0,22.100000381469698
64039,2017,483,4200,15,True,23.9200000762939,23.7000007629394,75.5400009155273,33.970001220703104
64061,2017,481,3689,10,False,100.87000274658199,30.0400009155273,53.7599983215332,30.9599990844727
64083,2017,456,2451,31,False,79.8499984741211,23.6100006103516,34.5900001525879,26.6599998474121
64105,2017,470,2438,17,True,26.469999313354503,29.3700008392334,80.2600021362305,26.469999313354503
64127,2017,470,2688,41,True,50.5900001525879,24.510000228881804,100.91000366210899,22.469999313354503
64149,2017,446,3833,20,True,29.3400001525879,24.2999992370606,70.25,20.9400005340576
64171,2017,404,3112,49,False,61.16999816894529,30.0,24.9099998474121,28.030000686645497
64193,2017,470,2794,46,False,56.5499992370605,23.4200000762939,17.75,25.530000686645497
64215,2017,418,3923,44,True,53.720001220703104,23.510000228881804,100.01999664306601,22.8799991607666
64237,2017,418,3777,43,False,67.6800003051758,23.530000686645497,18.6800003051758,18.8999996185303
64259,2017,402,3637,23,True,32.169998168945305,26.350000381469698,80.0299987792969,35.080001831054695
64281,2017,404,1747,20,True,29.5799999237061,29.809999465942397,74.75,28.9200000762939
64303,2017,432,3749,40,False,70.6500015258789,27.399999618530302,20.8500003814697,29.489999771118196
64325,2017,429,3324,47,False,62.970001220703104,26.9099998474121,18.409999847412102,25.4099998474121
64347,2017,450,3191,39,False,71.9700012207031,28.0799999237061,20.090000152587898,29.5900001525879
64369,2017,418,4074,13,False,97.3000030517578,29.690000534057603,50.0499992370605,32.3600006103516
64391,2017,422,1565,22,True,31.440000534057603,23.6599998474121,79.9199981689453,21.2199993133545
64413,2017,450,3517,41,True,67.8199996948242,30.25,100.029998779297,29.7999992370606
64435,2017,473,2072,23,False,87.80999755859379,23.9599990844727,40.1699981689453,27.4799995422363
64457,2017,473,2167,26,True,35.3300018310547,23.7299995422363,85.0899963378906,24.030000686645497
64479,2017,473,1991,40,True,48.880001068115206,30.1299991607666,90.4300003051758,30.2999992370606
64501,2017,402,3870,49,True,60.220001220703104,23.719999313354503,102.01999664306601,25.940000534057603
64523,2017,404,1838,40,False,71.1800003051758,29.6200008392334,30.559999465942397,30.969999313354503
64545,2017,399,4604,1,False,109.889999389648,26.7000007629394,56.279998779296896,29.899999618530302
64567,2017,443,726,47,False,57.66999816894529,27.8400001525879,17.2600002288818,29.149999618530302
64589,2017,422,1648,34,False,76.8000030517578,23.75,26.489999771118196,31.9300003051758
64611,2017,443,818,33,True,42.0800018310547,29.5400009155273,90.1399993896484,26.9099998474121
64633,2017,443,1522,35,True,44.529998779296896,26.7900009155273,95.6699981689453,29.280000686645497
64655,2017,483,3896,23,True,32.25,23.760000228881804,78.4199981689453,32.9000015258789
64677,2017,468,3508,37,True,46.209999084472706,29.8600006103516,92.75,28.8299999237061
64699,2017,481,3579,33,True,42.029998779296896,26.3199996948242,88.08999633789058,32.6800003051758
64721,2017,467,2169,19,False,91.48999786376949,26.1299991607666,38.6599998474121,26.2000007629394
64743,2017,420,3409,22,True,31.469999313354503,29.9300003051758,74.6699981689453,30.1299991607666
64766,2017,476,2786,38,False,48.7700004577637,23.75,18.979999542236303,22.1800003051758
64788,2017,471,456,39,False,49.8199996948242,23.9300003051758,18.9500007629395,24.760000228881804
64810,2017,479,2308,48,False,58.58000183105471,23.8400001525879,19.8799991607666,23.010000228881804
64832,2017,482,2519,25,True,34.1100006103516,25.399999618530302,82.879997253418,29.969999313354503
64854,2017,480,1552,20,False,90.5999984741211,23.8799991607666,35.209999084472706,26.3600006103516
64876,2017,480,1873,25,False,85.38999938964841,26.850000381469698,34.779998779296896,28.8700008392334
64898,2017,480,3400,31,False,79.5100021362305,23.9300003051758,33.169998168945305,23.3600006103516
64920,2017,480,1994,35,True,44.1100006103516,29.149999618530302,91.8199996948242,29.3600006103516
64942,2017,480,2479,47,True,56.4799995422363,23.9300003051758,99.0800018310547,24.760000228881804
64965,2017,480,2357,28,False,82.5400009155273,23.8299999237061,29.0799999237061,26.0200004577637
64987,2017,480,3171,43,False,67.4199981689453,23.9300003051758,20.1000003814697,23.559999465942397
65009,2017,480,3573,40,True,49.2400016784668,30.0699996948242,98.77999877929692,26.4200000762939
65031,2017,479,2814,20,False,90.7900009155273,23.9300003051758,45.1399993896484,24.850000381469698
65053,2017,480,3893,45,True,64.3600006103516,24.059999465942397,82.30999755859379,30.4099998474121
65075,2017,480,3667,26,False,84.5899963378906,23.8799991607666,34.810001373291,24.1299991607666
65097,2017,486,651,16,True,25.7999992370606,24.0200004577637,84.55999755859379,26.030000686645497
65119,2017,480,3992,8,False,103.08999633789101,24.0400009155273,52.560001373290994,22.440000534057603
65141,2017,488,902,34,True,43.3199996948242,23.7000007629394,92.8899993896484,23.6800003051758
65163,2017,488,2462,31,True,40.189998626709,26.8400001525879,92.0999984741211,26.899999618530302
65185,2017,488,1032,29,False,81.8000030517578,29.6200008392334,25.6100006103516,29.7999992370606
65207,2017,488,2357,25,False,85.9800033569336,26.4799995422363,37.5999984741211,26.100000381469698
65229,2017,488,1152,29,True,38.4000015258789,23.9300003051758,90.1800003051758,23.600000381469698
65251,2017,486,737,31,False,79.3499984741211,24.0499992370606,28.0499992370606,23.8199996948242
65273,2017,479,2404,20,True,29.0,23.9200000762939,79.0100021362305,28.219999313354503
65295,2017,439,121,19,False,91.8899993896484,29.8299999237061,36.4000015258789,31.2999992370606
65317,2017,422,1947,46,True,63.459999084472706,29.8400001525879,100.48000335693399,31.9300003051758
65339,2017,431,257,49,True,58.279998779296896,23.6399993896484,100.599998474121,21.4500007629395
65361,2017,408,200,26,True,35.2000007629395,23.690000534057603,81.8199996948242,23.559999465942397
65383,2017,424,135,31,True,40.3300018310547,23.8700008392334,86.9300003051758,23.1299991607666
65405,2017,473,1488,18,True,27.440000534057603,26.3299999237061,79.55999755859379,25.8299999237061
65427,2017,473,1749,43,False,53.9099998474121,27.3700008392334,20.1499996185303,30.350000381469698
65449,2017,408,805,20,False,90.75,23.5400009155273,44.9099998474121,23.469999313354503
65471,2017,473,1900,24,False,86.6500015258789,26.3199996948242,35.689998626709,24.2000007629394
65493,2017,476,3764,22,True,31.2999992370606,23.809999465942397,78.870002746582,25.1399993896484
65515,2017,408,717,46,True,63.25,29.7099990844727,100.099998474121,26.7999992370606
65537,2017,408,1220,45,False,66.0100021362305,23.5400009155273,20.3600006103516,28.6399993896484
65559,2017,468,3890,41,True,50.2599983215332,29.9500007629394,99.0500030517578,29.989999771118196
65581,2017,408,1522,32,True,41.569999694824205,23.9500007629394,89.7099990844727,23.190000534057603
65603,2017,422,2126,36,True,44.9500007629395,26.3600006103516,90.5,25.8600006103516
65625,2017,474,977,9,True,17.909999847412102,28.6200008392334,59.2000007629395,31.8400001525879
65647,2017,474,3015,28,False,82.63999938964841,23.8199996948242,40.8300018310547,16.9599990844727
65669,2017,420,1616,39,True,48.4300003051758,26.8700008392334,95.4000015258789,26.3299999237061
65691,2017,422,3208,50,True,59.9000015258789,29.8400001525879,99.8199996948242,25.3400001525879
65713,2017,429,3947,44,False,54.209999084472706,29.5400009155273,22.239999771118196,31.0
65735,2017,404,2617,47,False,63.4099998474121,29.6299991607666,18.5799999237061,27.969999313354503
65757,2017,412,246,43,True,66.1100006103516,23.739999771118196,99.9499969482422,22.8400001525879
65779,2017,404,478,42,False,68.98000335693361,26.1700000762939,21.8199996948242,27.1200008392334
65801,2017,404,1134,46,False,64.7600021362305,23.9200000762939,23.760000228881804,21.8600006103516
65823,2017,412,2682,42,False,52.1399993896484,29.6200008392334,19.9699993133545,31.1100006103516
65845,2017,471,1718,19,False,92.5699996948242,30.0499992370606,36.060001373291,28.4799995422363
65867,2017,471,1143,38,False,72.5999984741211,28.5699996948242,25.0200004577637,26.7999992370606
65889,2017,471,1536,43,True,66.4199981689453,30.149999618530302,102.360000610352,29.8199996948242
65912,2017,402,3178,43,False,53.5,29.9599990844727,19.9699993133545,26.809999465942397
65934,2017,484,2951,38,True,47.3400001525879,23.469999313354503,95.77999877929692,22.149999618530302
65956,2017,402,2857,30,True,39.1399993896484,23.5900001525879,84.1800003051758,28.9200000762939
65978,2017,466,1328,33,False,77.94000244140621,23.850000381469698,29.059999465942397,16.7000007629395
66000,2017,404,3428,34,False,76.63999938964851,23.809999465942397,33.6500015258789,24.4799995422363
66022,2017,399,1336,46,False,64.6100006103516,29.760000228881804,17.659999847412102,31.1100006103516
66044,2017,404,3916,41,False,69.59999847412111,23.6299991607666,28.8799991607666,23.9799995422363
66066,2017,411,198,38,True,46.720001220703104,23.5799999237061,94.8899993896484,30.1299991607666
66088,2017,411,1126,16,True,25.469999313354503,29.7299995422363,72.0,27.4599990844727
66110,2017,411,448,46,False,57.6399993896484,23.3299999237061,19.2800006866455,22.739999771118196
66132,2017,411,879,32,False,79.13999938964841,23.6800003051758,29.3799991607666,28.100000381469698
66154,2017,471,2535,25,False,85.9800033569336,30.100000381469698,34.2000007629394,32.5699996948242
66176,2017,471,3049,45,False,65.4899978637695,23.7999992370606,20.4699993133545,24.149999618530302
66198,2017,440,749,26,False,84.7200012207031,29.850000381469698,32.5499992370606,28.3899993896484
66220,2017,419,754,29,False,81.8300018310547,23.6800003051758,37.540000915527294,23.899999618530302
66242,2017,419,884,29,False,81.1999969482422,23.809999465942397,32.439998626709,28.6800003051758
66264,2017,424,644,39,True,48.2999992370605,29.7000007629394,91.87000274658199,29.5699996948242
66286,2017,412,335,5,False,105.51000213623001,27.0900001525879,59.959999084472706,22.4500007629395
66308,2017,422,3544,34,True,74.2799987792969,23.649999618530302,100.610000610352,26.4200000762939
66330,2017,424,735,16,False,94.9000015258789,23.7700004577637,44.83000183105471,23.6700000762939
66352,2017,428,583,34,False,76.6800003051758,29.649999618530302,26.309999465942397,25.2700004577637
66374,2017,433,2688,23,True,32.6300010681152,29.9500007629394,81.5800018310547,32.0699996948242
66396,2017,481,4015,44,False,54.810001373290994,23.780000686645497,17.5,24.6399993896484
66418,2017,419,977,33,True,41.709999084472706,28.4200000762939,86.66000366210942,27.3799991607666
66440,2017,421,797,29,False,81.620002746582,23.7900009155273,38.22999954223629,22.6399993896484
66462,2017,421,1446,20,False,90.75,29.75,47.630001068115206,28.3600006103516
66484,2017,421,2870,44,True,54.1100006103516,29.780000686645497,96.41000366210942,32.2999992370606
66507,2017,425,139,21,True,30.1100006103516,23.719999313354503,89.5500030517578,24.850000381469698
66529,2017,428,2445,42,True,50.6800003051758,29.969999313354503,100.76000213623001,28.1200008392334
66551,2017,428,2873,11,True,20.090000152587898,29.8700008392334,70.69000244140621,26.6200008392334
66573,2017,428,2790,40,False,50.3499984741211,29.7700004577637,19.770000457763697,27.4599990844727
66595,2017,428,2963,41,False,69.8300018310547,23.75,23.760000228881804,21.6299991607666
66617,2017,440,872,44,True,65.72000122070311,29.7099990844727,99.94000244140621,30.0900001525879
66639,2017,435,2261,20,True,29.309999465942397,24.1100006103516,86.98999786376949,22.2000007629395
66661,2017,435,2473,45,False,55.619998931884794,23.6399993896484,18.2900009155273,23.690000534057603
66683,2017,479,2939,33,True,42.1100006103516,23.8400001525879,89.7900009155273,28.3199996948242
66705,2017,472,3210,27,True,36.529998779296896,29.9599990844727,79.7300033569336,30.1599998474121
66727,2017,484,3802,41,True,49.709999084472706,29.8799991607666,97.25,29.780000686645497
66749,2017,421,2579,43,False,53.4099998474121,23.5400009155273,18.909999847412102,21.739999771118196
66771,2017,427,689,10,False,100.37999725341801,29.940000534057603,50.7700004577637,31.469999313354503
66793,2017,427,205,46,False,64.629997253418,29.8299999237061,20.0100002288818,31.260000228881804
66815,2017,440,1089,24,True,33.439998626709,23.690000534057603,88.52999877929692,26.9099998474121
66837,2017,427,1493,26,False,84.9800033569336,24.350000381469698,35.0900001525879,26.5400009155273
66859,2017,421,3422,38,True,47.209999084472706,23.899999618530302,95.80999755859379,21.4699993133545
66881,2017,427,2049,19,True,28.7900009155273,29.0799999237061,78.3199996948242,26.7999992370606
66903,2017,427,2352,47,False,64.02999877929689,29.9200000762939,21.3700008392334,29.2299995422363
66925,2017,427,2144,49,False,59.8400001525879,30.0499992370606,19.6200008392334,31.350000381469698
66947,2017,445,638,26,True,35.0699996948242,29.7000007629394,84.9800033569336,32.7299995422363
66969,2017,427,2382,37,False,73.9499969482422,29.989999771118196,25.3700008392334,32.0200004577637
66991,2017,427,2931,49,True,58.439998626709006,29.5799999237061,94.9499969482422,28.25
67013,2017,445,419,19,True,28.239999771118196,27.3400001525879,79.3199996948242,29.8799991607666
67035,2017,445,544,31,False,80.0400009155273,23.5200004577637,25.350000381469698,20.1399993896484
67057,2017,427,3108,24,True,33.470001220703104,23.850000381469698,83.4100036621094,21.9799995422363
67079,2017,427,3386,45,False,54.959999084472706,24.4300003051758,19.8500003814697,23.690000534057603
67101,2017,415,3173,40,False,70.5,30.0,20.020000457763697,31.6399993896484
