,season_year,gamekey,playid,gsisid,time,x,y,dis,o,dir,event,number,position,role,generalized_role,punting_returning_team,gsisid_injured,player_activity_derived,turnover_related,primary_impact_type,primary_partner_gsisid,primary_partner_activity_derived,friendly_fire,ball_snap,fair_catch,line_set,penalty_accepted,penalty_flag,play_submit,punt,punt_play,mph,injured_player,primary_partner_player,left_to_right
5697,2017,607,978,32353,2017-12-15 02:03:17.200,25.540000915527344,26.809999465942386,0.7200000286102295,190.2899932861328,298.45999145507807,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,14.72727334520924,False,False,False
5698,2017,607,978,32353,2017-12-15 02:03:17.300,24.920000076293945,27.13999938964844,0.7099999785423279,189.3699951171875,297.6499938964844,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,14.522726866093068,False,False,False
5699,2017,607,978,32353,2017-12-15 02:03:12.700,49.56000137329102,8.510000228881836,0.0,190.8000030517578,312.2799987792969,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.0,False,False,False
5700,2017,607,978,32353,2017-12-15 02:03:12.800,49.54999923706055,8.520000457763674,0.0,191.66000366210938,312.1499938964844,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.0,False,False,False
5701,2017,607,978,32353,2017-12-15 02:03:12.900,49.54999923706055,8.520000457763674,0.009999999776482582,193.1300048828125,312.0899963378906,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.20454545042805278,False,False,False
5734,2017,607,978,32353,2017-12-15 02:03:15.100,40.209999084472656,16.5,0.8399999737739563,202.1499938964844,309.7200012207032,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,17.181817683558194,False,False,False
5735,2017,607,978,32353,2017-12-15 02:03:17.400,24.34000015258789,27.440000534057607,0.6499999761581421,188.63999938964844,296.7200012207031,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,13.29545408732563,False,False,False
5739,2017,607,978,32353,2017-12-15 02:03:17.900,21.979999542236328,28.649999618530273,0.4399999976158143,188.5200042724609,287.0899963378906,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,8.999999971232565,False,False,False
5740,2017,607,978,32353,2017-12-15 02:03:18.000,21.63999938964844,28.76000022888184,0.3499999940395355,190.3000030517578,282.98001098632807,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,7.1590908030814076,False,False,False
5746,2017,607,978,32353,2017-12-15 02:03:13.200,49.47999954223633,8.590000152587889,0.07999999821186066,200.1199951171875,310.94000244140625,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,1.6363636034244222,False,False,False
5747,2017,607,978,32353,2017-12-15 02:03:13.300,49.2400016784668,8.8100004196167,0.33000001311302185,202.19999694824216,310.73001098632807,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.750000283220902,False,False,False
5748,2017,607,978,32353,2017-12-15 02:03:13.000,49.540000915527344,8.520000457763674,0.009999999776482582,195.3500061035156,312.20999145507807,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.20454545042805278,False,False,False
5749,2017,607,978,32353,2017-12-15 02:03:13.100,49.52999877929688,8.52999973297119,0.009999999776482582,197.8600006103516,311.4200134277344,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.20454545042805278,False,False,False
5752,2017,607,978,32353,2017-12-15 02:03:15.600,36.88000106811523,19.270000457763672,0.8899999856948851,202.57000732421875,308.1400146484375,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,18.204545202395376,False,False,False
5753,2017,607,978,32353,2017-12-15 02:03:15.700,36.20000076293945,19.82999992370605,0.8899999856948851,202.91000366210938,307.67999267578125,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,18.204545202395376,False,False,False
5754,2017,607,978,32353,2017-12-15 02:03:15.800,35.5,20.399999618530273,0.8999999761581422,202.4900054931641,307.20001220703125,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,18.409090462325633,False,False,False
5755,2017,607,978,32353,2017-12-15 02:03:15.400,38.2400016784668,18.15999984741211,0.8799999952316285,200.6300048828125,309.05999755859375,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,17.999999942465127,False,False,False
5756,2017,607,978,32353,2017-12-15 02:03:15.500,37.56999969482422,18.700000762939453,0.8700000047683715,201.6100006103516,308.6199951171875,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,17.79545468253487,False,False,False
5757,2017,607,978,32353,2017-12-15 02:03:13.600,47.97000122070313,9.949999809265137,0.550000011920929,207.5,310.4200134277344,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,11.250000268837184,False,False,False
5758,2017,607,978,32353,2017-12-15 02:03:13.700,47.58000183105469,10.300000190734863,0.5199999809265137,209.00999450683602,310.57000732421875,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,10.636363269860505,False,False,False
5765,2017,607,978,32353,2017-12-15 02:03:13.800,47.22000122070313,10.630000114440918,0.479999989271164,210.0399932861328,310.6199951171875,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,9.818181620546534,False,False,False
5766,2017,607,978,32353,2017-12-15 02:03:13.400,48.83000183105469,9.1899995803833,0.5600000023841858,204.16000366210938,310.5,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,11.454545528767436,False,False,False
5767,2017,607,978,32353,2017-12-15 02:03:13.500,48.38999938964844,9.590000152587887,0.5899999737739563,205.92999267578125,310.3999938964844,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,12.068181308558195,False,False,False
5782,2017,607,978,32353,2017-12-15 02:03:17.700,22.790000915527344,28.270000457763672,0.5299999713897705,187.75,292.44000244140625,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,10.840908529790758,False,False,False
5783,2017,607,978,32353,2017-12-15 02:03:17.800,22.3799991607666,28.46999931335449,0.44999998807907104,187.6100006103516,290.20001220703125,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,9.204545231162815,False,False,False
5791,2017,607,978,32353,2017-12-15 02:03:18.400,20.799999237060547,28.76000022888184,0.1599999964237213,202.91999816894528,251.4900054931641,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,3.2727272068488444,False,False,False
5792,2017,607,978,32353,2017-12-15 02:03:18.500,20.690000534057614,28.65999984741211,0.15000000596046448,207.9900054931641,238.3600006103516,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,3.0681819469185916,False,False,False
5793,2017,607,978,32353,2017-12-15 02:03:18.100,21.38999938964844,28.76000022888184,0.25,193.1000061035156,277.79998779296875,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.113636375,False,False,False
5794,2017,607,978,32353,2017-12-15 02:03:18.200,21.1200008392334,28.819999694824208,0.2700000107288361,195.94999694824216,270.8599853515625,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.522727504453466,False,False,False
5795,2017,607,978,32353,2017-12-15 02:03:18.300,20.959999084472656,28.79999923706055,0.17000000178813934,199.50999450683602,262.239990234375,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,3.4772727715755773,False,False,False
5814,2017,607,978,32353,2017-12-15 02:03:16.000,34.060001373291016,21.520000457763672,0.9100000262260436,201.88999938964844,306.1000061035156,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,18.6136369414418,False,False,False
5815,2017,607,978,32353,2017-12-15 02:03:16.100,33.34999847412109,22.049999237060547,0.8899999856948851,201.5,305.4700012207031,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,18.204545202395376,False,False,False
5816,2017,607,978,32353,2017-12-15 02:03:16.200,32.630001068115234,22.559999465942386,0.8799999952316285,200.5399932861328,304.8500061035156,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,17.999999942465127,False,False,False
5817,2017,607,978,32353,2017-12-15 02:03:15.900,34.790000915527344,20.96999931335449,0.9200000166893004,202.1499938964844,306.6700134277344,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,18.818182201372053,False,False,False
5822,2017,607,978,32353,2017-12-15 02:03:18.800,20.51000022888184,28.069999694824208,0.239999994635582,227.00999450683602,203.97000122070312,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,4.909090810273267,False,False,False
5825,2017,607,978,32353,2017-12-15 02:03:18.600,20.600000381469727,28.5,0.18000000715255735,213.6300048828125,225.1499938964844,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,3.6818183363023094,False,False,False
5826,2017,607,978,32353,2017-12-15 02:03:18.700,20.549999237060547,28.29999923706055,0.20000000298023224,220.1199951171875,213.80999755859366,,"40, 28, 40d","CB, CB, CB",GL,Gunner,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,4.090909160959296,False,False,False
6167,2017,607,978,29793,2017-12-15 02:03:14.600,56.13999938964844,21.729999542236328,0.2800000011920929,140.39999389648435,58.52000045776367,punt,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.727272764383718,True,False,False
6182,2017,607,978,29793,2017-12-15 02:03:12.600,52.540000915527344,21.100000381469727,0.0,168.5,94.58999633789062,ball_snap,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.0,True,False,False
6209,2017,607,978,29793,2017-12-15 02:03:18.900,58.36999893188477,24.07999992370605,0.07000000029802321,107.41999816894531,162.61000061035156,fair_catch,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,1.4318181910959291,True,False,False
6311,2017,607,978,29793,2017-12-15 02:03:13.800,54.209999084472656,21.040000915527344,0.3199999928474426,163.52999877929688,77.80999755859375,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.545454413697689,True,False,False
6312,2017,607,978,29793,2017-12-15 02:03:14.100,54.93999862670898,21.190000534057614,0.239999994635582,157.7100067138672,71.55000305175781,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,4.909090810273267,True,False,False
6313,2017,607,978,29793,2017-12-15 02:03:14.200,55.16999816894531,21.239999771118164,0.239999994635582,155.05999755859375,69.69999694824217,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,4.909090810273267,True,False,False
6314,2017,607,978,29793,2017-12-15 02:03:16.500,58.95000076293945,24.149999618530273,0.019999999552965164,193.75,64.25,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.40909090085610555,True,False,False
6315,2017,607,978,29793,2017-12-15 02:03:16.600,58.959999084472656,24.149999618530273,0.009999999776482582,196.9600067138672,74.6500015258789,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.20454545042805278,True,False,False
6316,2017,607,978,29793,2017-12-15 02:03:16.300,58.9000015258789,24.149999618530273,0.019999999552965164,185.42999267578125,56.7599983215332,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.40909090085610555,True,False,False
6317,2017,607,978,29793,2017-12-15 02:03:16.400,58.93000030517578,24.170000076293945,0.029999999329447743,190.0500030517578,59.66999816894531,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,0.6136363512841583,True,False,False
6328,2017,607,978,29793,2017-12-15 02:03:13.900,54.459999084472656,21.07999992370605,0.25999999046325684,161.6999969482422,75.55999755859375,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.318181634930252,True,False,False
6329,2017,607,978,29793,2017-12-15 02:03:14.000,54.709999084472656,21.1200008392334,0.25,159.77000427246094,73.45999908447266,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.113636375,True,False,False
6330,2017,607,978,29793,2017-12-15 02:03:14.500,55.9099998474121,21.569999694824208,0.2899999916553497,144.41000366210938,61.41999816894531,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,5.93181802431397,True,False,False
6331,2017,607,978,29793,2017-12-15 02:03:14.700,56.38000106811523,21.93000030517578,0.3100000023841857,136.13999938964844,56.22999954223633,,"85, 86","TE, TE",PLW,Punting_Wing,Punting_Team,29793,Blocking,No,Helmet-to-helmet,32114.0,Blocked,No,2017-12-15 02:03:12.600,2017-12-15 02:03:18.900,2017-12-15 02:03:00.300,2017-12-15 02:03:51.800,2017-12-15 02:03:51.800,2017-12-15 02:03:54.100,2017-12-15 02:03:14.600,2017-12-15 02:02:54.600,6.340909153767434,True,False,False
